WELL_BORE_CODE,total_oil_sm3,uptime_pct,monthly_decline_pct,wc_late,dhp_change_pct,s_decline,s_watercut,s_downtime,s_pressure,screening_score,priority
NO 15/9-F-1 C,177187.33,55.702086968680085,6.521431552566625,0.773175595797142,2.2432912764761688,1.0,0.7469038587504222,1.0,0.7914406602550847,88.23592896761437,High Priority
NO 15/9-F-12 H,4579609.55,86.49590003183701,3.343019229145172,0.8722820900060841,0.462950551605942,0.8711653935504114,0.8770201905325347,0.169333920712372,0.9484384099141783,78.31017149920959,High Priority
NO 15/9-F-15 D,148518.56,75.78585365646259,2.8100949172455647,0.5852106677969363,-0.12175336210099096,0.8495636984257541,0.5001258132722589,0.4582384553140018,1.0,71.61208067277917,High Priority
NO 15/9-F-14 H,3942233.39,83.27188155311472,3.6238624046431966,0.9659528660560411,11.11687171306298,0.8825491651657918,1.0,0.25630213032572713,0.00893193004298727,64.91239133654837,Medium Priority
NO 15/9-F-11 H,1146822.53,92.77331670947488,0.7863433897698058,0.8482696748625513,11.218159017127858,0.7675324183200227,0.8454944322999947,0.0,0.0,52.22846761020064,Medium Priority
NO 15/9-F-5 AH,38432.8,75.40159905660377,-18.149054204419212,0.20427681162421285,,0.0,0.0,0.46860376022958083,0.9892632889894277,26.814322183232264,Low Priority
